,id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob,az_region,distance_km
7433,386636,GUA-2020-2-15809-324,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Reforma,2020-06-25,Arrecia en Salamanca violencia del crimen""",Reforma,2020-06-25,Arrecia en Salamanca violencia del crimen,Reforma,1,Sáuz de Cruces village,in the community of Sauz de Cruces,Guanajuato state,Salamanca municipality,20.66736,-101.1922,POINT (-101.1922 20.66736),159278,Mexico,70,Americas,1,1,2020-06-24 00:00:00.000,2020-06-24 00:00:00.000,0,0,0,1,1,1,1,,,mexicocentral,83.92336002313543
7434,386676,GUA-2020-2-15809-325,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-05-08,Asesinan a tres hombres en colonia Loma Bonita de Apaseo el Grande""",Milenio,2020-05-08,Asesinan a tres hombres en colonia Loma Bonita de Apaseo el Grande,Milenio,1,Apaseo El Grande town,"Private Amado Nervo, in the Loma Bonita neighborhood",Guanajuato state,Apaseo el Grande municipality,20.5453,-100.687388,POINT (-100.687388 20.5453),159279,Mexico,70,Americas,1,1,2020-05-08 00:00:00.000,2020-05-08 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,31.356695089730973
7435,386861,GUA-2020-2-15809-327,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-07-04,Militares abaten en Tamaulipas a 12 del cártel del Noreste""",Milenio,2020-07-04,Militares abaten en Tamaulipas a 12 del cártel del Noreste,Milenio,3,Salamanca municipality,in Salamanca,Guanajuato state,Salamanca municipality,20.58539,-101.17307,POINT (-101.17307 20.58539),159278,Mexico,70,Americas,1,1,2020-07-04 00:00:00.000,2020-07-04 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,81.51412039790252
7436,386868,GUA-2020-2-15809-328,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-07-05,Asesinan a dos mujeres y un hombre en Moroleón""",Milenio,2020-07-05,Asesinan a dos mujeres y un hombre en Moroleón,Milenio,1,Moroléon town,in the La Manguita neighborhood,Guanajuato state,Moroleón municipality,20.12571,-101.19208,POINT (-101.19208 20.12571),158558,Mexico,70,Americas,1,1,2020-07-05 00:00:00.000,2020-07-05 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,98.2699389817172
7437,387529,GUA-2020-2-15809-333,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-03-01,Homicidios disminuyen 3% en febrero""",Milenio,2020-03-01,Homicidios disminuyen 3% en febrero,Milenio,4,Guanajuato state,Guanajuato State,Guanajuato state,,21.0,-101.0,POINT (-101 21),159999,Mexico,70,Americas,2,4,2020-02-01 00:00:00.000,2020-02-29 00:00:00.000,0,0,0,287,287,287,0,,,mexicocentral,78.09798284719832
7438,387662,GUA-2020-2-15809-334,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-02-01,En enero, los homicidios bajaron 3.2%""",Milenio,2020-02-01,"En enero, los homicidios bajaron 3.2%",Milenio,4,Querétaro state,Queretaro,Querétaro state,,21.0,-99.916667,POINT (-99.916667 21),160001,Mexico,70,Americas,2,4,2020-01-01 00:00:00.000,2020-01-31 00:00:00.000,0,0,0,0,0,6,0,,,mexicocentral,67.07778976237137
7439,387665,GUA-2020-2-15809-335,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-04-01,Marzo, el mes con más homicidios en 13 años""",Milenio,2020-04-01,"Marzo, el mes con más homicidios en 13 años",Milenio,4,Guanajuato state,Guanajuato,Guanajuato state,,21.0,-101.0,POINT (-101 21),159999,Mexico,70,Americas,2,4,2020-03-01 00:00:00.000,2020-03-31 00:00:00.000,0,0,0,235,235,235,0,,,mexicocentral,78.09798284719832
7440,387675,GUA-2020-2-15809-336,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-06-01,Caen 6.7% homicidios vinculados al crimen organizado en mayo""",Milenio,2020-06-01,Caen 6.7% homicidios vinculados al crimen organizado en mayo,Milenio,4,Guanajuato state,Guanajuato,Guanajuato state,,21.0,-101.0,POINT (-101 21),159999,Mexico,70,Americas,2,4,2020-05-01 00:00:00.000,2020-05-31 00:00:00.000,0,0,0,304,304,304,0,,,mexicocentral,78.09798284719832
7441,387682,GUA-2020-2-15809-337,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-07-01,En junio aumentaron 7.8 por ciento los homicidios en México""",Milenio,2020-07-01,En junio aumentaron 7.8 por ciento los homicidios en México,Milenio,4,Guanajuato state,Guanajuato,Guanajuato state,,21.0,-101.0,POINT (-101 21),159999,Mexico,70,Americas,2,4,2020-06-01 00:00:00.000,2020-06-30 00:00:00.000,0,0,0,300,300,300,0,,,mexicocentral,78.09798284719832
7442,387685,GUA-2020-2-15809-338,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-07-01,En junio aumentaron 7.8 por ciento los homicidios en México""",Milenio,2020-07-01,En junio aumentaron 7.8 por ciento los homicidios en México,Milenio,4,Querétaro state,Querétaro,Querétaro state,,21.0,-99.916667,POINT (-99.916667 21),160001,Mexico,70,Americas,2,4,2020-06-01 00:00:00.000,2020-06-30 00:00:00.000,0,0,0,0,0,4,0,,,mexicocentral,67.07778976237137
7443,387688,GUA-2020-2-15809-339,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-08-01,En julio, 2 mil 435 homicidios ligados al hampa, apenas 6 más que en junio""",Milenio,2020-08-01,"En julio, 2 mil 435 homicidios ligados al hampa, apenas 6 más que en junio",Milenio,4,Guanajuato state,Guanajuato,Guanajuato state,,21.0,-101.0,POINT (-101 21),159999,Mexico,70,Americas,2,4,2020-07-01 00:00:00.000,2020-07-31 00:00:00.000,0,0,0,321,321,321,0,,,mexicocentral,78.09798284719832
7444,387694,GUA-2020-2-15809-340,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-09-01,En agosto, 79 homicidios diarios: conteo MILENIO""",Milenio,2020-09-01,"En agosto, 79 homicidios diarios: conteo MILENIO",Milenio,4,Guanajuato state,Guanajuato,Guanajuato state,,21.0,-101.0,POINT (-101 21),159999,Mexico,70,Americas,2,4,2020-08-01 00:00:00.000,2020-08-31 00:00:00.000,0,0,0,321,321,321,0,,,mexicocentral,78.09798284719832
7445,387703,GUA-2020-2-15809-341,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-10-01,Caen 5.7% ejecuciones en conteo de septiembre""",Milenio,2020-10-01,Caen 5.7% ejecuciones en conteo de septiembre,Milenio,4,Guanajuato state,Guanjuato,Guanajuato state,,21.0,-101.0,POINT (-101 21),159999,Mexico,70,Americas,2,4,2020-09-01 00:00:00.000,2020-09-30 00:00:00.000,0,0,0,304,304,304,0,,,mexicocentral,78.09798284719832
7446,387710,GUA-2020-2-15809-342,2020,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""Milenio,2020-10-01,Caen 5.7% ejecuciones en conteo de septiembre""",Milenio,2020-10-01,Caen 5.7% ejecuciones en conteo de septiembre,Milenio,4,Querétaro state,Queretáro,Querétaro state,,21.0,-99.916667,POINT (-99.916667 21),160001,Mexico,70,Americas,2,4,2020-09-01 00:00:00.000,2020-09-30 00:00:00.000,0,0,0,0,0,7,0,,,mexicocentral,67.07778976237137
7447,417184,MEX-2020-3-1108-13,2020,False,Clear,3,10.0,641,Government of Mexico - Civilians,10.0,1108,Government of Mexico - Civilians,10.0,10,Government of Mexico,9999.0,1,Civilians,1,"""El Heraldo de Juárez,2020-11-24,[Video] #JusticiaParaJuanCarlos: police kill tamalero in Guanajuato""",El Heraldo de Juárez,2020-11-24,[Video] #JusticiaParaJuanCarlos: police kill tamalero in Guanajuato,El Heraldo de Juárez,1,Celaya town,Celaya,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2020-11-23 00:00:00.000,2020-11-23 00:00:00.000,0,0,1,0,1,1,1,70,,mexicocentral,44.933667252014054
7448,379958,GUA-2021-2-15809-514,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,2,"""Agence France Presse,2021-01-08,Nine dead in attack on wake in Mexico"";""El Sol de León,2021-01-07,[VIDEO] Massacre at wake; They kill nine people in Celaya""",Agence France Presse;El Sol de León,2021-01-08;2021-01-07,Nine dead in attack on wake in Mexico;[VIDEO] Massacre at wake; They kill nine people in Celaya,"Agence France Presse, El Sol de León",1,Celaya town,Celaya in the central state of Guanajuato,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2021-01-07 00:00:00.000,2021-01-07 00:00:00.000,0,0,0,9,9,9,9,,,mexicocentral,44.933667252014054
7449,381457,MEX-2021-2-16805-326,2021,True,Clear,2,16805.0,15347,Carteles Unidos - Jalisco Cartel New Generation,16805.0,16805,Carteles Unidos - Jalisco Cartel New Generation,8095.0,8095,Carteles Unidos,1151.0,1151,Jalisco Cartel New Generation,1,"""El Sol de Zamora,2021-01-26,Three other bodies found in Álvaro Obregón's canal""",El Sol de Zamora,2021-01-26,Three other bodies found in Álvaro Obregón's canal,El Sol de Zamora,2,Isla de Tzirio town,"Álvaro Obregón's canal, municipality of Álvaro Obregón",Michoacán state,Álvaro Obregón municipality,19.9181,-100.99237,POINT (-100.99237 19.9181),157839,Mexico,70,Americas,1,1,2021-01-26 00:00:00.000,2021-01-26 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,97.62451584655483
7450,382548,GUA-2021-2-15809-5,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2021-01-09,Second massacre in Celaya; they kill four, including a child""",El Sol de León,2021-01-09,"Second massacre in Celaya; they kill four, including a child",El Sol de León,1,Celaya town,El Pedregal neighborhood.,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2021-01-09 00:00:00.000,2021-01-09 00:00:00.000,0,0,0,4,4,4,4,,,mexicocentral,44.933667252014054
7451,382550,GUA-2021-2-15809-6,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2021-01-09,[VIDEO] A couple is shot dead in Celaya""",El Sol de León,2021-01-09,[VIDEO] A couple is shot dead in Celaya,El Sol de León,1,Celaya town,at the exit to San Lorenzo,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2021-01-09 00:00:00.000,2021-01-09 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,44.933667252014054
7452,382552,GUA-2021-2-15809-7,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2021-01-11,They murder a woman and three men in San José Iturbide""",El Sol de León,2021-01-11,They murder a woman and three men in San José Iturbide,El Sol de León,2,La Cinta village,"La Cinta community
San José Iturbide, Gto.",Guanajuato state,San José Iturbide municipality,20.9631,-100.4215,POINT (-100.4215 20.9631),159280,Mexico,70,Americas,1,1,2021-01-11 00:00:00.000,2021-01-11 00:00:00.000,0,0,0,4,4,4,4,,,mexicocentral,41.615938147187855
7453,382553,GUA-2021-2-15809-8,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2021-01-14,They locate three people without life in Tierra Blanca""",El Sol de León,2021-01-14,They locate three people without life in Tierra Blanca,El Sol de León,2,Tierra Blanca town,Tierra Blanca-San José Iturbide road section.,Guanajuato state,Tierra Blanca municipality,21.10006,-100.15931,POINT (-100.15931 21.10006),160000,Mexico,70,Americas,1,1,2021-01-14 00:00:00.000,2021-01-14 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,61.574371106918356
7454,382564,GUA-2021-2-15809-11,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2021-01-16,[VIDEO] A couple is shot dead in Celaya""",El Sol de León,2021-01-16,[VIDEO] A couple is shot dead in Celaya,El Sol de León,1,Celaya town,Insurgentes neighborhood,Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2021-01-16 00:00:00.000,2021-01-16 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,44.933667252014054
7455,382569,GUA-2021-2-15809-14,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de León,2021-01-25,[VIDEO] Three men shot to death in Celaya""",El Sol de León,2021-01-25,[VIDEO] Three men shot to death in Celaya,El Sol de León,1,Celaya town,"Arboledas de San Rafael neighborhood, Celaya",Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2021-01-24 00:00:00.000,2021-01-24 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,44.933667252014054
7456,390034,GUA-2021-2-15809-31,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2021-03-28,They assassinate the head of the CJNG plaza, in Apaseo el Alto""",El Sol de Irapuato,2021-03-28,"They assassinate the head of the CJNG plaza, in Apaseo el Alto",El Sol de Irapuato,1,San Antonio Calichar village,"Apaseo el Alto, community of San Antonio Calichar.",Guanajuato state,Apaseo el Alto municipality,20.49669,-100.51775,POINT (-100.51775 20.49669),158559,Mexico,70,Americas,1,1,2021-03-28 00:00:00.000,2021-03-28 00:00:00.000,1,0,0,0,1,1,1,,,mexicocentral,16.8698471464303
7457,390056,GUA-2021-2-15809-41,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2021-03-25,[VIDEO] Five people are killed in Celaya""",El Sol de Irapuato,2021-03-25,[VIDEO] Five people are killed in Celaya,El Sol de Irapuato,1,La Concepción village,La Concepción community of the municipality Celaya,Guanajuato state,Celaya municipality,20.61549,-100.79457,POINT (-100.79457 20.61549),159279,Mexico,70,Americas,1,1,2021-03-25 00:00:00.000,2021-03-25 00:00:00.000,0,0,0,5,5,5,5,,,mexicocentral,42.2042687204373
7458,390061,GUA-2021-2-15809-43,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2021-03-03,Three young men are murdered in a motorcycle workshop in Celaya""",El Sol de Irapuato,2021-03-03,Three young men are murdered in a motorcycle workshop in Celaya,El Sol de Irapuato,1,Celaya town,"Barrio de San Juan

Celaya",Guanajuato state,Celaya municipality,20.52353,-100.8157,POINT (-100.8157 20.52353),159279,Mexico,70,Americas,1,1,2021-03-03 00:00:00.000,2021-03-03 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,44.933667252014054
7459,390066,GUA-2021-2-15809-46,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2021-03-07,They kill five in Uriangato, four men and a woman in different events""",El Sol de Irapuato,2021-03-07,"They kill five in Uriangato, four men and a woman in different events",El Sol de Irapuato,1,Uriangato town,Reforma Street,Guanajuato state,Uriangato municipality,20.14085,-101.18251,POINT (-101.18251 20.14085),158558,Mexico,70,Americas,1,1,2021-03-06 00:00:00.000,2021-03-06 00:00:00.000,0,0,0,2,2,2,2,,,mexicocentral,96.53743536168645
7460,390067,GUA-2021-2-15809-47,2021,True,Clear,2,15809.0,14532,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,15809.0,15809,Jalisco Cartel New Generation - Santa Rosa de Lima Cartel,1151.0,1151,Jalisco Cartel New Generation,7256.0,7256,Santa Rosa de Lima Cartel,1,"""El Sol de Irapuato,2021-03-07,They kill five in Uriangato, four men and a woman in different events""",El Sol de Irapuato,2021-03-07,"They kill five in Uriangato, four men and a woman in different events",El Sol de Irapuato,1,Uriangato town,El Cuitzillo neighborhood,Guanajuato state,Uriangato municipality,20.14085,-101.18251,POINT (-101.18251 20.14085),158558,Mexico,70,Americas,1,1,2021-03-06 00:00:00.000,2021-03-06 00:00:00.000,0,0,0,3,3,3,3,,,mexicocentral,96.53743536168645
